sale_date,service_station_id,service_station_name,product,total_litres,total_amount,avg_price
2025-10-11,98,Roadport,PETROL,20.0,30.8,1.54
2025-10-11,140,Mutare Second Street,PETROL,20.0,29.6,1.48
2025-10-12,84,Avondale,PETROL,20.0,30.4,1.52
2025-10-12,102,Kirkman,PETROL,20.0,30.4,1.52
2025-10-12,146,Banket,DIESEL,40.0,58.8,1.47
2025-10-13,84,Avondale,DIESEL,40.0,60.0,1.5
2025-10-13,84,Avondale,PETROL,20.0,30.4,1.52
2025-10-13,92,Msasa,PETROL,20.0,31.0,1.55
2025-10-13,98,Roadport,PETROL,20.0,30.8,1.54
2025-10-13,135,Cripps,PETROL,20.0,29.6,1.48
2025-10-14,82,Runiville,DIESEL,40.0,59.2,1.48
2025-10-14,84,Avondale,DIESEL,60.0,90.0,1.5
2025-10-14,84,Avondale,PETROL,20.0,30.4,1.52
2025-10-14,98,Roadport,PETROL,60.0,92.4,1.54
2025-10-14,135,Cripps,PETROL,20.0,29.6,1.48
2025-10-15,82,Runiville,DIESEL,40.0,59.2,1.48
2025-10-15,98,Roadport,PETROL,20.0,30.8,1.54
2025-10-15,146,Banket,DIESEL,20.0,29.4,1.47
2025-10-15,147,Chinhoyi Main,DIESEL,20.0,29.8,1.49
2025-10-16,84,Avondale,DIESEL,20.0,30.0,1.5
2025-10-16,84,Avondale,PETROL,20.0,30.4,1.52
2025-10-16,98,Roadport,PETROL,20.0,30.8,1.54
2025-10-17,82,Runiville,PETROL,20.0,30.4,1.52
2025-10-17,84,Avondale,PETROL,20.0,30.4,1.52
2025-10-17,98,Roadport,PETROL,20.0,30.8,1.54
2025-10-17,146,Banket,DIESEL,120.0,176.4,1.47
2025-10-18,131,R Mugabe,PETROL,20.0,30.4,1.52
2025-10-18,135,Cripps,PETROL,20.0,29.6,1.48
2025-10-19,88,Seke,PETROL,20.0,30.0,1.5
2025-10-20,82,Runiville,DIESEL,40.0,59.2,1.48
2025-10-20,82,Runiville,PETROL,20.0,30.4,1.52
2025-10-20,102,Kirkman,PETROL,20.0,30.4,1.52
2025-10-21,84,Avondale,PETROL,20.0,30.4,1.52
2025-10-21,135,Cripps,PETROL,40.0,59.2,1.48
2025-10-21,147,Chinhoyi Main,DIESEL,20.0,29.8,1.49
2025-10-22,82,Runiville,PETROL,20.0,30.4,1.52
2025-10-22,147,Chinhoyi Main,DIESEL,20.0,29.8,1.49
2025-10-23,84,Avondale,PETROL,40.0,60.8,1.52
2025-10-23,98,Roadport,PETROL,20.0,30.8,1.54
2025-10-24,84,Avondale,PETROL,20.0,30.4,1.52
2025-10-24,96,Samora,DIESEL,20.0,29.8,1.49
2025-10-24,102,Kirkman,PETROL,20.0,30.4,1.52
2025-10-24,146,Banket,DIESEL,140.0,205.8,1.47
2025-10-24,147,Chinhoyi Main,DIESEL,40.0,59.6,1.49
2025-10-25,88,Seke,PETROL,20.0,30.0,1.5
2025-10-25,102,Kirkman,PETROL,20.0,30.4,1.52
2025-10-26,84,Avondale,PETROL,20.0,30.4,1.52
2025-10-26,86,Charter,PETROL,20.0,30.6,1.53
2025-10-26,98,Roadport,PETROL,20.0,30.8,1.54
2025-10-26,135,Cripps,PETROL,40.0,59.2,1.48
2025-10-27,82,Runiville,DIESEL,80.0,118.4,1.48
2025-10-27,84,Avondale,PETROL,20.0,30.4,1.52
2025-10-27,98,Roadport,PETROL,20.0,30.8,1.54
2025-10-27,146,Banket,DIESEL,20.0,29.4,1.47
2025-10-28,82,Runiville,PETROL,20.0,30.4,1.52
2025-10-28,84,Avondale,PETROL,20.0,30.4,1.52
2025-10-28,92,Msasa,PETROL,20.0,31.0,1.55
2025-10-28,121,Gweru,DIESEL,60.0,88.2,1.47
2025-10-28,135,Cripps,PETROL,20.0,29.6,1.48
2025-10-28,146,Banket,DIESEL,20.0,29.4,1.47
2025-10-29,86,Charter,DIESEL,40.0,58.4,1.46
2025-10-29,86,Charter,PETROL,40.0,61.2,1.53
2025-10-29,146,Banket,DIESEL,80.0,117.6,1.47
2025-10-30,84,Avondale,DIESEL,20.0,30.0,1.5
2025-10-30,84,Avondale,PETROL,40.0,60.8,1.52
2025-10-30,86,Charter,DIESEL,20.0,29.2,1.46
2025-10-30,86,Charter,PETROL,40.0,61.2,1.53
2025-10-30,98,Roadport,PETROL,20.0,30.8,1.54
2025-10-31,86,Charter,DIESEL,40.0,58.4,1.46
2025-10-31,86,Charter,PETROL,20.0,30.6,1.53
2025-10-31,98,Roadport,PETROL,20.0,31.0,1.55
2025-10-31,146,Banket,DIESEL,120.0,176.4,1.47
2025-11-01,86,Charter,PETROL,20.0,30.6,1.53
2025-11-01,98,Roadport,PETROL,20.0,31.0,1.55
2025-11-01,149,Turnpike,PETROL,60.0,91.8,1.53
2025-11-02,96,Samora,PETROL,20.0,30.4,1.52
2025-11-02,146,Banket,DIESEL,20.0,29.4,1.47
2025-11-03,84,Avondale,PETROL,20.0,30.4,1.52
2025-11-03,86,Charter,DIESEL,20.0,29.2,1.46
2025-11-03,86,Charter,PETROL,20.0,30.6,1.53
2025-11-03,98,Roadport,PETROL,40.0,62.0,1.55
2025-11-03,146,Banket,DIESEL,20.0,29.4,1.47
2025-11-04,82,Runiville,PETROL,20.0,30.4,1.52
2025-11-04,84,Avondale,PETROL,20.0,30.4,1.52
2025-11-04,86,Charter,DIESEL,120.0,175.2,1.46
2025-11-05,86,Charter,DIESEL,60.0,87.6,1.46
2025-11-05,86,Charter,PETROL,120.0,183.6,1.53
2025-11-05,140,Mutare Second Street,DIESEL,20.0,28.8,1.44
2025-11-05,145,Sunway City,PETROL,20.0,30.4,1.52
2025-11-05,146,Banket,DIESEL,200.0,294.0,1.47
2025-11-06,86,Charter,DIESEL,40.0,58.4,1.46
2025-11-06,86,Charter,PETROL,20.0,30.6,1.53
2025-11-07,82,Runiville,DIESEL,20.0,29.6,1.48
2025-11-07,84,Avondale,PETROL,40.0,60.8,1.52
2025-11-07,86,Charter,DIESEL,20.0,29.2,1.46
2025-11-07,86,Charter,PETROL,80.0,122.4,1.53
2025-11-07,98,Roadport,PETROL,20.0,30.8,1.54
2025-11-07,146,Banket,DIESEL,40.0,58.8,1.47
2025-11-08,84,Avondale,DIESEL,20.0,30.0,1.5
2025-11-08,86,Charter,DIESEL,40.0,58.4,1.46
2025-11-08,86,Charter,PETROL,20.0,30.6,1.53
2025-11-08,98,Roadport,PETROL,20.0,30.8,1.54
2025-11-08,145,Sunway City,PETROL,20.0,30.4,1.52
2025-11-09,82,Runiville,PETROL,20.0,30.4,1.52
2025-11-09,84,Avondale,PETROL,60.0,91.2,1.52
2025-11-09,149,Turnpike,PETROL,20.0,30.6,1.53
2025-11-10,86,Charter,DIESEL,60.0,87.6,1.46
2025-11-10,86,Charter,PETROL,60.0,91.8,1.53
2025-11-10,88,Seke,PETROL,20.0,30.0,1.5
2025-11-10,98,Roadport,PETROL,20.0,30.8,1.54
2025-11-10,135,Cripps,PETROL,20.0,30.0,1.5
2025-11-11,86,Charter,PETROL,20.0,30.6,1.53
2025-11-11,98,Roadport,PETROL,40.0,61.6,1.54
2025-11-11,145,Sunway City,PETROL,20.0,30.4,1.52
2025-11-11,146,Banket,DIESEL,40.0,58.8,1.47
